id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
2444,Shakespeare,4.01448,0.0342287,0.266586,1226.64,7.67565,0.803272,672.022,0.104072,2.8335,-0.148802,361.608,4.01448,0.0342287,4817,2931,174,2757,1068,0,818,0.60847,0.0361221,0.572348,0.221715,0,0.169815,13,369.692,222,111,52,351,4,2,28,0,1,9,32,2,3,6,1,14,9,0,29,1,12,30,1,0,32,13,829,221
2445,Shakespeare,3.99639,0.034836,0.245783,1384.73,7.08094,0.791219,672.143,0.107843,2.79122,-0.148774,347.538,3.99639,0.034836,4804,2909,162,2747,1078,0,817,0.605537,0.0337219,0.571815,0.224396,0,0.170067,8,599.75,206,94,55,372,4,2,28,0,0,10,38,2,3,6,1,14,11,0,22,1,11,34,1,0,33,10,830,204
2446,Shakespeare,4.03498,0.00121497,0.259349,1436.06,7.46726,0.799176,672.022,0.106977,2.81905,-0.148801,349.147,4.03498,0.00121497,4834,2933,149,2784,1083,0,818,0.606744,0.0308233,0.575921,0.224038,0,0.169218,3,1610.67,222,64,48,388,3,5,23,0,0,9,31,6,1,8,1,14,14,2,26,0,10,39,1,0,36,9,829,215
2447,Shakespeare,4.01325,0.000460019,0.259036,1521.5,7.46276,0.799033,672.143,0.116279,2.81879,-0.148775,343.815,4.01325,0.000460019,4816,2911,150,2761,1090,0,815,0.604444,0.0311462,0.573297,0.226329,0,0.169228,3,1604.67,220,62,50,399,0,3,16,1,0,12,37,6,1,4,0,11,16,3,25,0,10,39,2,0,33,6,830,215
2448,Shakespeare,3.81199,0.0621141,0.338425,638.856,9.87251,0.839403,674.641,0.0972222,2.96644,-0.148225,421.973,3.81199,0.0621141,4727,2915,180,2735,974,4,834,0.61667,0.0380791,0.578591,0.20605,0.000846203,0.176433,6,787,278,125,63,285,0,3,16,2,0,13,43,6,1,4,0,13,19,4,36,0,13,46,3,0,43,5,851,288
2449,Shakespeare,3.82567,0.063523,0.308717,829.078,8.87258,0.825011,671.659,0.0745098,2.90944,-0.148883,398.405,3.82567,0.063523,4644,2802,200,2602,1028,4,810,0.603359,0.0430663,0.560293,0.221361,0.000861326,0.174419,6,773.167,252,159,59,302,0,1,15,2,0,11,45,3,1,1,0,11,15,4,29,2,11,38,3,1,37,5,826,255
2450,Shakespeare,3.96334,0.0368595,0.255373,1544.24,7.18229,0.795449,667.33,0.0792079,2.7966,-0.149847,338.516,3.96334,0.0368595,4624,2711,204,2507,1129,4,780,0.586289,0.0441176,0.542171,0.244161,0.000865052,0.168685,4,1155.25,207,166,46,369,0,1,13,1,0,5,28,2,0,3,0,7,12,3,24,2,7,24,4,0,30,6,791,202
2451,Shakespeare,4.08462,0.032776,0.185897,2638.76,5.19183,0.747337,665.929,0.186207,2.62484,-0.150159,268.679,4.08462,0.032776,4676,2696,187,2509,1210,0,770,0.576561,0.0399914,0.53657,0.258768,0,0.164671,4,1168.25,175,113,34,452,0,2,14,0,0,5,21,1,0,3,0,5,9,4,16,2,3,22,5,1,17,8,780,145
2452,Shakespeare,4.06138,0.0737148,0.20844,2307.64,5.82887,0.764614,666.185,0.196319,2.68601,-0.150103,289.123,4.06138,0.0737148,4666,2702,217,2485,1192,0,772,0.579083,0.0465066,0.532576,0.255465,0,0.165452,6,776.833,185,132,39,430,0,2,17,0,0,5,20,2,0,3,0,3,8,2,13,1,3,25,6,0,17,8,782,163
2453,Shakespeare,3.87302,0.03938,0.267399,1184,7.65248,0.80337,670.808,0.141553,2.83142,-0.149071,365.86,3.87302,0.03938,4656,2780,207,2573,1073,0,803,0.597079,0.0444588,0.55262,0.230455,0,0.172466,9,516.444,242,125,53,352,1,3,22,0,0,8,27,5,0,5,0,5,12,4,22,3,5,36,3,0,29,10,819,219
2454,Shakespeare,3.94289,0.0368485,0.260024,1249.17,7.45957,0.799346,671.296,0.163551,2.81821,-0.148962,363.47,3.94289,0.0368485,4728,2840,188,2652,1082,0,806,0.600677,0.0397631,0.560914,0.228849,0,0.170474,8,590.125,216,129,60,362,1,2,25,0,0,9,32,8,0,5,0,5,11,2,24,3,4,33,1,0,29,10,823,214
2455,Shakespeare,3.9573,0.0359127,0.276394,1119.12,8.02495,0.809124,673.697,0.137339,2.85752,-0.148432,378.829,3.9573,0.0359127,4811,2938,130,2808,1055,0,818,0.610684,0.0270214,0.583662,0.219289,0,0.170027,6,801,225,93,63,361,1,3,19,1,2,11,32,7,0,7,1,6,16,3,35,2,4,34,3,0,41,8,843,233
2456,Shakespeare,4.00239,0.0344825,0.253286,1201.94,7.32779,0.795947,672.982,0.174528,2.80957,-0.148589,367.43,4.00239,0.0344825,4830,2953,137,2816,1060,0,817,0.611387,0.0283644,0.583023,0.219462,0,0.169151,6,804.167,211,104,62,363,0,2,18,1,3,14,36,5,1,5,1,6,17,3,36,0,8,32,3,0,43,6,837,212
2457,Shakespeare,3.95188,0.0359081,0.285211,881.797,8.32504,0.814078,674.759,0.106996,2.87718,-0.148199,394.728,3.95188,0.0359081,4846,3008,143,2865,1007,0,831,0.620718,0.0295089,0.591209,0.2078,0,0.171482,5,968.4,245,89,63,328,1,3,17,1,3,15,39,3,1,7,2,10,17,4,41,1,12,38,5,0,46,7,852,243
2458,Shakespeare,3.91647,0.0371648,0.297647,773.536,8.67783,0.82034,674.524,0.130435,2.89883,-0.14825,403.05,3.91647,0.0371648,4817,2990,182,2808,989,0,838,0.620718,0.0377829,0.582935,0.205315,0,0.173967,5,962.6,242,140,71,301,2,2,18,0,1,15,52,3,1,5,2,13,12,4,35,2,13,35,2,1,43,7,850,253
2459,Shakespeare,3.89461,0.0720448,0.29274,804.617,8.55482,0.818003,674.993,0.116,2.89153,-0.148147,400.869,3.89461,0.0720448,4809,2966,183,2783,1006,0,837,0.61676,0.0380537,0.578707,0.209191,0,0.174049,4,1201.5,228,134,80,308,2,3,19,0,0,18,58,3,0,5,2,11,11,5,34,2,8,37,3,0,37,5,854,250
2460,Shakespeare,3.91847,0.00282332,0.258993,1225.12,7.47947,0.799151,672.623,0.12037,2.82017,-0.148668,362.707,3.91847,0.00282332,4753,2864,175,2689,1070,0,819,0.602567,0.0368189,0.565748,0.225121,0,0.172312,4,1187.5,202,136,70,352,1,2,17,0,0,13,54,4,1,2,1,8,11,4,30,2,6,30,2,0,33,3,834,216
2461,Shakespeare,4.03753,0.0334886,0.238499,1668.88,6.85451,0.78659,671.659,0.0964467,2.77395,-0.148881,334.673,4.03753,0.0334886,4822,2895,140,2755,1114,0,813,0.600373,0.0290336,0.57134,0.231024,0,0.168602,5,963.6,197,74,58,402,2,1,19,1,0,13,40,5,2,3,0,7,15,4,32,1,4,30,2,0,27,3,826,197
2462,Shakespeare,3.98214,0.0683904,0.280952,1137.64,8.14277,0.811452,673.34,0.105932,2.86502,-0.148511,375.07,3.98214,0.0683904,4833,2958,153,2805,1047,0,828,0.612042,0.0316574,0.580385,0.216636,0,0.171322,6,804.667,230,89,48,357,3,1,22,2,0,10,41,9,3,5,1,9,16,2,36,1,13,37,4,0,36,5,840,236
2463,Shakespeare,4.02934,0.0339383,0.301956,981.462,8.63615,0.821455,670.686,0.121457,2.89491,-0.149099,389.12,4.02934,0.0339383,4786,2921,150,2771,1055,2,808,0.610322,0.0313414,0.57898,0.220435,0.000417885,0.168826,5,956.4,228,147,47,325,3,1,22,2,0,10,39,8,2,5,1,9,14,2,35,0,12,37,3,0,37,6,818,247
2464,Shakespeare,4.03011,0.0343552,0.287327,1271.96,8.1116,0.813327,668.085,0.122271,2.86099,-0.149679,362.22,4.03011,0.0343552,4702,2811,155,2656,1102,2,787,0.597831,0.0329647,0.564866,0.234368,0.000425351,0.167376,6,782.833,212,155,39,354,1,1,20,1,0,7,33,6,1,4,2,7,9,2,30,0,15,31,3,0,32,9,797,229
2465,Shakespeare,4.24833,0.118691,0.209613,2171.01,5.73666,0.763929,661.874,0.159236,2.6754,-0.15108,292.576,4.24833,0.118691,4679,2716,164,2552,1215,2,746,0.580466,0.0350502,0.545416,0.259671,0.000427442,0.159436,3,1559,182,189,32,402,1,0,17,0,0,2,22,2,0,0,2,4,6,2,16,0,7,17,0,0,23,8,749,157
2466,Shakespeare,4.22108,0.0279256,0.190231,2942.22,5.30606,0.750701,665.673,0.162162,2.63618,-0.150217,261.48,4.22108,0.0279256,4776,2781,135,2646,1225,0,770,0.582286,0.0282663,0.55402,0.256491,0,0.161223,4,1193.5,164,77,36,483,0,3,12,0,0,6,19,3,2,3,2,1,4,0,17,0,4,22,0,0,15,9,778,148
2467,Shakespeare,4.16898,0.0295104,0.203026,2620.37,5.71728,0.761165,667.582,0.0993789,2.67655,-0.149788,279.702,4.16898,0.0295104,4794,2813,127,2686,1200,0,781,0.586775,0.0264914,0.560284,0.250313,0,0.162912,5,958.2,164,66,35,463,2,2,19,0,0,5,17,2,2,5,2,4,8,1,22,0,5,28,4,0,20,8,793,161
2468,Shakespeare,4.11728,0.0310155,0.234568,2163.97,6.67592,0.783485,669.703,0.1,2.75917,-0.149316,306.522,4.11728,0.0310155,4822,2869,113,2756,1156,0,797,0.594981,0.0234343,0.571547,0.239735,0,0.165284,3,1606.67,195,58,44,437,2,0,19,0,0,5,18,5,0,4,0,4,13,1,31,0,5,29,5,0,36,7,810,190
2469,Shakespeare,4.09455,0.0729227,0.252121,1827.5,7.24163,0.794823,671.538,0.110577,2.80274,-0.148908,328.061,4.09455,0.0729227,4861,2925,109,2816,1128,0,808,0.601728,0.0224234,0.579305,0.232051,0,0.166221,4,1214.5,200,61,48,420,4,1,20,0,1,9,26,4,0,2,0,5,16,2,34,0,6,28,5,0,39,5,825,208
2470,Shakespeare,4.00119,4.12225E-05,0.275656,1229.83,7.97976,0.808558,673.102,0.125541,2.85433,-0.148563,368.885,4.00119,4.12225E-05,4838,2943,130,2813,1072,0,823,0.608309,0.0268706,0.581439,0.221579,0,0.170112,9,536.667,222,93,63,373,3,1,26,0,1,10,37,7,2,0,1,4,15,2,32,0,7,33,1,0,45,9,838,231
2471,Shakespeare,3.92363,0.00263824,0.27685,1087.94,8.01431,0.8092,673.102,0.12931,2.85659,-0.148563,376.959,3.92363,0.00263824,4775,2889,154,2735,1061,0,825,0.605026,0.0322513,0.572775,0.222199,0,0.172775,10,476.6,219,121,69,356,3,1,28,1,1,12,41,5,4,0,1,3,13,2,27,0,9,34,0,0,36,6,838,232
2472,Shakespeare,3.89405,0.176172,0.286905,863.804,8.31529,0.814565,673.34,0.136929,2.87602,-0.148511,395.242,3.89405,0.176172,4759,2901,175,2726,1030,0,828,0.609582,0.0367724,0.572809,0.216432,0,0.173986,12,395.667,232,129,76,320,2,1,31,1,0,12,43,5,4,2,1,4,13,1,27,1,12,37,3,0,45,8,840,241
2473,Shakespeare,3.9331,0.0365514,0.306338,826.886,8.94171,0.824668,674.759,0.122605,2.91461,-0.148199,401.277,3.9331,0.0365514,4839,2997,168,2829,1002,0,840,0.619343,0.0347179,0.584625,0.207068,0,0.17359,11,439,257,112,68,314,4,1,21,1,0,12,44,2,2,4,0,3,17,1,33,2,19,38,5,0,47,6,852,261
2474,Shakespeare,4.06036,0.0708784,0.301775,1011.9,8.77227,0.822227,673.934,0.121569,2.90428,-0.14838,389.274,4.06036,0.0708784,4916,3054,165,2889,1032,0,830,0.621237,0.0335639,0.587673,0.209927,0,0.168836,12,408.75,242,120,53,333,4,2,18,0,0,14,41,1,1,7,0,3,15,1,35,2,16,34,5,0,46,6,845,255
2475,Shakespeare,4.24057,0.351934,0.20156,2661.66,5.58944,0.75897,664.509,0.154839,2.66301,-0.150481,270.578,4.24057,0.351934,4753,2774,165,2609,1218,0,761,0.583631,0.0347149,0.548916,0.256259,0,0.160109,3,1584,189,99,17,451,0,1,12,0,0,5,17,1,0,7,0,5,8,0,28,1,3,15,5,0,11,9,769,155
2476,Shakespeare,4.26263,0.0262014,0.234848,1956.37,6.60922,0.782935,667.456,0.150538,2.75285,-0.149818,314.162,4.26263,0.0262014,4867,2932,156,2776,1152,0,783,0.602425,0.0320526,0.570372,0.236696,0,0.160879,4,1216,205,122,38,406,1,1,13,0,1,5,16,6,3,6,0,7,13,1,23,1,9,21,3,0,17,9,792,186
2477,Shakespeare,4.22089,0.0769492,0.315726,1100.87,9.11241,0.828569,672.503,0.102662,2.92373,-0.148696,385.208,4.22089,0.0769492,5006,3135,155,2980,1048,0,823,0.626248,0.0309628,0.595286,0.209349,0,0.164403,10,499.7,244,128,40,353,2,1,16,0,2,6,23,11,6,8,0,13,22,3,24,0,13,32,2,1,32,15,833,263
2478,Shakespeare,4.05505,0.0320002,0.366972,544.462,10.8366,0.851942,677.079,0.13125,3.01593,-0.147692,442.603,4.05505,0.0320002,5022,3230,163,3067,934,0,858,0.64317,0.0324572,0.610713,0.185982,0,0.170848,13,385.385,288,126,47,282,4,3,22,2,2,12,36,13,7,9,0,12,29,5,37,0,15,39,2,0,50,17,872,320
2479,Shakespeare,4.02445,0.103193,0.332945,918.116,9.75819,0.837209,675.577,0.108392,2.96064,-0.14802,404.274,4.02445,0.103193,4942,3091,137,2954,1007,0,844,0.625455,0.0277216,0.597734,0.203764,0,0.170781,12,410.917,251,88,38,350,4,3,21,2,1,13,49,7,4,8,0,12,21,4,35,0,11,30,3,0,46,15,859,286
2480,Shakespeare,3.91176,0.140225,0.318824,892.623,9.29522,0.83053,674.524,0.132841,2.93483,-0.148251,401.641,3.91176,0.140225,4809,2958,151,2807,1015,2,834,0.615097,0.0313995,0.583697,0.211063,0.000415887,0.173425,9,533.444,238,110,54,326,4,4,25,3,0,17,55,3,2,6,0,9,18,3,39,0,11,31,2,1,40,5,850,271
2481,Shakespeare,3.8842,0.0387534,0.293124,1088.73,8.43974,0.817393,672.022,0.115226,2.88331,-0.148802,377.66,3.8842,0.0387534,4704,2836,166,2670,1053,2,813,0.602891,0.0352891,0.567602,0.223852,0.00042517,0.172832,8,587.125,233,123,52,337,2,3,25,1,0,13,52,2,1,8,0,8,12,2,30,0,10,34,1,0,30,4,829,243
2482,Shakespeare,3.85493,0.108451,0.336504,765.184,9.75862,0.838276,673.459,0.0918728,2.95998,-0.148485,411.752,3.85493,0.108451,4727,2900,165,2735,999,2,826,0.613497,0.0349059,0.578591,0.211339,0.000423101,0.174741,8,590,263,145,49,294,1,2,29,1,0,11,44,6,5,7,0,6,16,4,35,1,11,43,0,0,39,3,841,283
2483,Shakespeare,3.8715,0.0981457,0.348131,547.237,10.1854,0.84373,675.227,0.104027,2.98296,-0.148097,435.937,3.8715,0.0981457,4798,3005,150,2855,953,0,840,0.626303,0.031263,0.59504,0.198624,0,0.175073,13,368.154,284,150,42,263,2,2,34,1,0,13,44,12,5,8,0,2,20,5,39,4,10,49,2,0,48,7,856,298
2484,Shakespeare,3.79652,0.0384829,0.382413,151.2,11.9592,0.860395,688.551,0.139037,3.07049,-0.145232,512.602,3.79652,0.0384829,5191,3520,183,3337,715,0,956,0.678097,0.0352533,0.642843,0.137738,0,0.184165,30,172.067,286,170,76,125,2,3,47,1,1,25,61,25,9,14,6,18,38,7,85,5,15,69,8,0,70,24,978,374
2485,Shakespeare,3.67846,0.0748884,0.347555,157.896,10.7742,0.846122,686.797,0.152695,3.01585,-0.145602,502.468,3.67846,0.0748884,5011,3329,211,3118,741,4,937,0.664338,0.0421074,0.622231,0.147875,0.000798244,0.186989,26,191.769,274,184,84,137,0,2,38,0,1,20,64,18,8,15,6,21,34,5,83,3,15,60,6,0,62,22,961,334
2486,Shakespeare,3.57039,0.206869,0.358178,190.858,11.1324,0.850618,687.316,0.109827,3.03298,-0.145492,497.492,3.57039,0.206869,4926,3255,183,3072,724,4,943,0.66078,0.0371498,0.62363,0.146975,0.000812018,0.191433,22,222.955,307,142,88,139,0,2,40,0,1,13,60,18,7,17,4,20,36,3,73,2,23,63,7,0,62,12,966,346
2487,Shakespeare,3.70533,0.106502,0.38767,189.136,11.9927,0.861942,686.38,0.118598,3.07134,-0.145691,503.924,3.70533,0.106502,5032,3359,213,3146,724,6,943,0.667528,0.0423291,0.625199,0.143879,0.00119237,0.187401,15,334.533,296,179,99,138,3,3,41,2,1,11,70,7,12,16,2,19,27,3,57,1,26,62,3,1,61,5,957,371
2488,Shakespeare,3.90863,0.0921636,0.391566,171.953,12.3576,0.86419,690.375,0.107692,3.08796,-0.144848,508.672,3.90863,0.0921636,5383,3718,214,3504,675,4,986,0.690693,0.0397548,0.650938,0.125395,0.00074308,0.183169,14,383.571,294,165,105,128,4,5,46,4,2,11,70,8,13,20,2,21,26,4,63,0,27,79,5,0,64,3,996,390
2489,Shakespeare,3.97167,0.0657041,0.381952,214.466,11.7911,0.859692,685.961,0.126374,3.06242,-0.14578,492.289,3.97167,0.0657041,5278,3562,214,3348,766,4,946,0.674877,0.0405457,0.634331,0.145131,0.000757863,0.179235,14,376.071,277,193,91,166,4,4,32,4,3,13,64,5,12,14,2,19,21,1,63,1,19,69,3,1,56,8,953,364
2490,Shakespeare,3.92683,0.0627462,0.393425,222.12,12.0814,0.863797,684.907,0.121294,3.07477,-0.146004,491.62,3.92683,0.0627462,5190,3468,196,3272,790,2,930,0.668208,0.0377649,0.630443,0.152216,0.000385356,0.179191,19,272.316,287,175,82,170,2,3,24,2,2,12,57,10,7,9,2,15,33,8,68,1,14,74,6,0,50,15,943,371
2491,Shakespeare,3.75781,0.0253167,0.36942,268.879,11.0579,0.853511,679.794,0.111782,3.02727,-0.147102,474.932,3.75781,0.0253167,4855,3137,224,2913,834,0,884,0.646138,0.046138,0.6,0.171782,0,0.18208,20,241.95,309,162,70,181,3,1,21,0,1,12,55,10,8,7,2,12,32,7,58,1,11,57,5,0,59,22,896,331
2492,Shakespeare,3.73405,0.0898951,0.375135,212.92,11.4093,0.856442,682.979,0.126801,3.04447,-0.146416,490.164,3.73405,0.0898951,4940,3271,255,3016,758,0,911,0.662146,0.0516194,0.610526,0.153441,0,0.184413,18,273.667,312,152,90,147,2,1,27,1,0,13,60,18,8,11,3,11,31,8,64,2,11,63,5,0,68,19,925,347
2493,Shakespeare,3.60431,0.0203481,0.323129,288.923,9.59645,0.833431,678.219,0.157895,2.95277,-0.147443,461.423,3.60431,0.0203481,4669,2981,268,2713,816,0,872,0.638466,0.0573999,0.581067,0.17477,0,0.186764,11,423.636,299,175,86,166,2,0,34,3,0,14,59,14,7,11,3,8,21,1,53,2,6,52,2,1,66,15,882,285
2494,Shakespeare,3.75719,0.00823669,0.325662,393.108,9.60012,0.834219,676.734,0.127208,2.95247,-0.147767,446.406,3.75719,0.00823669,4753,2991,228,2763,903,2,857,0.629287,0.0479697,0.581317,0.189985,0.000420787,0.180307,9,527.222,269,180,81,220,0,0,27,3,0,10,47,12,5,7,3,5,21,1,55,2,6,48,5,0,49,8,869,283
2495,Shakespeare,3.87077,0.0392434,0.301932,852.091,8.6881,0.821767,671.901,0.1,2.89849,-0.148829,397.057,3.87077,0.0392434,4692,2848,197,2651,1027,2,815,0.606991,0.0419864,0.565004,0.218883,0.000426257,0.1737,10,468.3,241,165,64,298,0,0,21,2,0,12,42,7,2,4,1,5,15,2,39,0,10,33,4,0,36,10,828,250
2496,Shakespeare,4,0.034879,0.291971,1198.52,8.37096,0.816575,671.174,0.1125,2.8787,-0.14899,370.178,4,0.034879,4773,2889,155,2734,1075,2,807,0.60528,0.0324743,0.572805,0.225225,0.000419024,0.169076,9,529.444,226,144,50,346,0,1,14,0,0,13,31,4,0,4,0,5,14,4,42,0,9,33,4,0,40,6,822,240
2497,Shakespeare,4.03469,0.00119974,0.289474,1260.9,8.36975,0.815759,672.863,0.107438,2.87926,-0.148616,369.782,4.03469,0.00119974,4859,2986,172,2814,1051,0,822,0.61453,0.0353982,0.579131,0.2163,0,0.169171,9,539,207,134,52,350,0,2,16,0,0,17,37,8,1,5,0,7,14,5,37,0,10,36,2,0,47,7,836,242
2498,Shakespeare,3.9577,0.0357297,0.305523,824.661,8.91269,0.824243,674.641,0.123077,2.91286,-0.148225,404.402,3.9577,0.0357297,4853,3028,176,2852,989,0,836,0.623944,0.0362662,0.587678,0.203791,0,0.172265,6,808,236,143,63,299,1,2,16,1,0,17,38,7,1,5,0,4,23,5,47,1,13,39,2,0,54,6,851,260
2499,Shakespeare,4.05783,0.0327032,0.275904,1161.47,7.94871,0.808418,672.143,0.122271,2.8519,-0.148775,372.756,4.05783,0.0327032,4853,2988,177,2811,1050,0,815,0.615702,0.0364723,0.579229,0.216361,0,0.167937,6,808,230,113,57,343,1,2,15,1,0,11,34,7,2,3,0,3,19,4,39,1,13,30,5,0,40,8,830,229
2500,Shakespeare,4.04106,0.0709318,0.256039,1322.55,7.36751,0.797228,671.901,0.141509,2.81194,-0.148828,357.416,4.04106,0.0709318,4835,2946,148,2798,1072,0,817,0.609307,0.0306101,0.578697,0.221717,0,0.168976,5,966.2,247,79,50,369,1,2,17,2,0,7,31,3,1,3,0,2,19,3,37,2,12,28,4,0,31,6,828,212
2501,Shakespeare,4.13764,0.074604,0.237515,1770.78,6.80555,0.785781,671.052,0.14359,2.7699,-0.149016,327.924,4.13764,0.074604,4888,2958,137,2821,1118,0,812,0.605155,0.0280278,0.577128,0.228723,0,0.166121,5,976.8,221,64,35,414,1,2,19,1,0,8,30,4,3,5,0,1,15,2,25,1,7,35,4,1,28,4,821,195
2502,Shakespeare,4.03199,0.0333203,0.28673,1148.28,8.32998,0.814606,673.815,0.128099,2.87712,-0.148406,375.938,4.03199,0.0333203,4894,3018,149,2869,1041,0,835,0.616673,0.0304454,0.586228,0.212709,0,0.170617,6,814.833,243,80,40,358,2,1,19,1,0,9,37,6,3,7,0,2,22,1,34,1,11,46,4,0,42,5,844,242
2503,Shakespeare,3.98826,0.0346615,0.288732,1020.82,8.42782,0.815896,674.759,0.150407,2.8836,-0.148199,384.752,3.98826,0.0346615,4887,3034,136,2898,1012,0,841,0.620831,0.0278289,0.593002,0.20708,0,0.172089,5,976.6,232,88,53,342,2,0,25,0,0,13,43,5,6,6,1,7,23,1,37,0,10,45,4,0,52,5,852,246
2504,Shakespeare,4.03597,0.0333816,0.264988,1331.08,7.6526,0.802554,672.623,0.144796,2.83217,-0.148669,358.911,4.03597,0.0333816,4858,2968,140,2828,1064,0,826,0.610951,0.0288184,0.582133,0.21902,0,0.170029,5,970.8,220,92,49,374,2,1,20,0,0,6,38,2,4,3,1,8,20,1,35,0,9,36,3,0,41,3,834,221
2505,Shakespeare,4.0073,0.000254591,0.234793,1541.87,6.73165,0.784102,671.174,0.139896,2.76422,-0.148989,340.704,4.0073,0.000254591,4784,2883,141,2742,1089,0,812,0.602634,0.0294732,0.573161,0.227634,0,0.169732,5,956,204,96,58,388,1,1,22,0,0,8,39,0,3,1,1,8,16,1,27,0,7,30,1,0,37,3,822,193
2506,Shakespeare,4.03252,0.00110829,0.29849,1011.17,8.75854,0.821101,675.809,0.128405,2.90415,-0.147968,395.324,4.03252,0.00110829,4957,3099,161,2938,1012,0,846,0.625176,0.0324793,0.592697,0.204156,0,0.170668,6,825.5,218,114,68,343,3,2,25,0,0,13,44,4,0,2,2,5,21,1,35,0,9,40,4,0,39,3,861,257
2507,Shakespeare,3.99771,0.0676122,0.331042,548.831,9.78117,0.836751,677.194,0.138408,2.96239,-0.147666,439.347,3.99771,0.0676122,4976,3182,200,2982,935,0,859,0.639469,0.0401929,0.599277,0.187902,0,0.172629,6,828.667,248,163,75,266,3,1,24,1,0,15,49,8,0,3,2,6,21,0,45,0,9,52,4,0,45,4,873,289
2508,Shakespeare,4.11512,0.00392543,0.324419,759.762,9.51382,0.833398,675.693,0.136201,2.9474,-0.147994,420.468,4.11512,0.00392543,5027,3199,161,3038,980,0,848,0.636364,0.0320271,0.604337,0.194947,0,0.168689,4,1256.25,250,143,63,292,3,1,19,1,0,13,43,9,1,4,2,6,20,0,39,0,8,51,4,0,43,1,860,279
2509,Shakespeare,3.98097,0.0696215,0.30321,664.913,8.7931,0.822806,673.459,0.109804,2.90536,-0.148485,415.088,3.98097,0.0696215,4843,3032,185,2847,975,0,836,0.626058,0.0381995,0.587859,0.201321,0,0.17262,8,604.625,272,153,65,263,2,0,22,1,0,9,42,14,2,6,1,8,18,0,33,2,9,42,1,0,37,7,841,255
2510,Shakespeare,3.82143,0.175772,0.304147,512.938,8.96074,0.82409,676.619,0.132576,2.91639,-0.147792,430.775,3.82143,0.175772,4805,3028,206,2822,921,0,856,0.630177,0.042872,0.587305,0.191675,0,0.178148,10,479.7,291,142,62,244,1,0,32,2,0,10,38,15,3,10,1,9,25,6,31,2,9,43,5,1,38,10,868,264
2511,Shakespeare,3.59932,0.0473248,0.31621,380.726,9.35896,0.830068,677.537,0.119134,2.93944,-0.147592,447.927,3.59932,0.0473248,4636,2905,265,2640,872,0,859,0.626618,0.0571613,0.569456,0.188093,0,0.185289,11,420.727,303,179,70,198,1,0,35,2,0,14,38,16,3,9,1,10,23,9,42,3,9,39,6,0,32,12,876,277
2512,Shakespeare,3.74629,0.0441055,0.259901,862.385,7.38777,0.798724,669.456,0.138095,2.81235,-0.149372,379.661,3.74629,0.0441055,4512,2680,245,2435,1039,0,793,0.593972,0.0542996,0.539672,0.230275,0,0.175754,6,751.333,266,157,40,304,0,0,20,2,0,9,20,8,2,5,0,6,16,9,31,1,8,30,6,0,20,9,808,210
2513,Shakespeare,3.91995,0.0391262,0.238845,1020.45,6.59316,0.784215,663.595,0.131868,2.7498,-0.15069,362.573,3.91995,0.0391262,4473,2599,201,2398,1117,9,748,0.581042,0.0449363,0.536106,0.249721,0.00201207,0.167226,4,1117.75,243,165,40,322,1,0,13,0,0,9,25,3,2,0,0,4,11,30,28,1,8,18,5,0,21,9,762,182
2514,Shakespeare,4.04857,0.00171392,0.300125,558.801,8.50471,0.820052,668.835,0.136929,2.88618,-0.149511,424.192,4.04857,0.00171392,4739,2916,211,2705,1023,9,791,0.61532,0.0445242,0.570796,0.215868,0.00189913,0.166913,8,591.625,251,182,50,260,1,1,27,1,0,7,43,5,2,4,0,8,18,35,29,1,9,30,4,0,36,11,803,241
2515,Shakespeare,3.95954,0.0353768,0.342197,347.275,10.0643,0.841429,676.273,0.121622,2.97702,-0.147868,463.133,3.95954,0.0353768,4902,3124,192,2932,927,9,842,0.637291,0.0391677,0.598123,0.189106,0.00183599,0.171767,9,543.889,265,169,69,223,1,2,28,1,0,11,57,7,2,8,0,10,25,35,37,1,8,46,7,0,49,9,865,296
