id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
984,Aristotle,8.548254,0.790752,4.142125,0.457576,6.634727,8.878123,9.925593,5.277398,9.374947,10.074972,8.815377,8.548254,0.790752,8.566959,8.276118,0.651163,8.277886,1.785714,0.088496,9.4172,9.660508,0.47895,9.662568,1.107746,0.081013,9.380217,2.083333,0.559102,6.522843,0.969697,4.855769,1.442886,4.210526,1.052632,6.715328,2.307692,0,5.344828,8.515625,0.650407,5.106383,4.923077,5.555556,3.833333,4.2,0.977011,7.66055,5.384615,5.844156,6.853448,3.333333,0,3.920973,0,9.474805,6.690647
985,Aristotle,8.441554,0.74765,3.836372,0.49278,6.218186,8.772641,9.958252,6.11017,9.278609,10.041909,8.675007,8.441554,0.74765,8.641559,8.405409,0.297674,8.466054,1.37987,0,9.637527,9.726721,0.217058,9.79691,0.848596,0,9.516765,1.388889,0.84669,6.091371,0.515152,6.298077,1.262525,4.210526,3.157895,7.591241,2.307692,0,6.724138,9.921875,0.569106,5.531915,6.615385,5,3.833333,4.6,0.344828,7.110092,5.384615,7.142857,7.068966,3.703704,0,3.495441,0,9.701916,6.345324
986,Aristotle,8.287605,0.585504,3.476096,0.52516,5.630129,8.630199,9.956238,8.079914,9.127023,10.043939,8.54583,8.287605,0.585504,8.506798,8.241938,0.269767,8.304983,1.37987,0,9.623312,9.688643,0.199826,9.762756,0.86204,0,9.653262,1.111111,1.042407,6.167513,0.393939,6.009615,1.342685,2.105263,4.210526,7.080292,1.538462,0,7.241379,9.765625,0.406504,6.595745,5.384615,5,4.666667,4.6,0.402299,7.93578,4.615385,6.493506,7.241379,3.703704,0,3.525836,0,9.687722,5.741007
987,Aristotle,8.415872,1.38709,3.543011,0.488527,5.719536,8.65608,9.947108,9.170933,9.150249,10.053148,8.6259,8.415872,1.38709,8.566959,8.30584,0.381395,8.351648,1.501623,0,9.566453,9.695202,0.280528,9.748668,0.931511,0,9.528862,1.111111,1.049792,5.989848,0.469697,5.865385,1.442886,0.526316,4.736842,6.861314,0.769231,1.666667,6.37931,9.609375,0.731707,6.170213,5.230769,3.888889,4.833333,5.066667,0.517241,7.844037,2.307692,5.454545,7.672414,3.333333,0,3.738602,0,9.623847,5.81295
988,Aristotle,8.388913,0.089584,3.499689,0.568309,5.635029,8.637064,9.939978,8.363038,9.126902,10.060398,8.51401,8.388913,0.089584,8.511611,8.233021,0.334884,8.285413,1.574675,0,9.52381,9.672698,0.247919,9.734243,0.983182,0,9.548066,1.180556,0.981504,6.192893,0.5,5.096154,1.182365,3.684211,4.210526,7.372263,0,1.666667,6.206897,8.203125,0.650407,7.659574,6.769231,5.555556,3.666667,4.666667,0.689655,8.715596,1.538462,4.415584,7.758621,3.333333,0,3.860182,0,9.574166,5.71223
989,Aristotle,8.468979,1.405535,3.621188,0.576644,5.839285,8.687028,9.94406,6.773857,9.181578,10.056265,8.512265,8.468979,1.405535,8.59343,8.322188,0.446512,8.35767,1.623377,0,9.538024,9.684357,0.327412,9.725648,1.00394,0,9.471299,1.388889,0.841962,6.294416,0.636364,4.471154,1.222445,5.789474,2.631579,8.10219,0.769231,1.666667,6.551724,7.734375,0.731707,4.893617,7.230769,6.111111,3.5,4.266667,0.91954,8.623853,0,4.935065,7.844828,4.444444,0,3.768997,0,9.602555,5.928058
990,Aristotle,8.471594,4.38996,3.392686,0.563581,5.484939,8.594289,9.951177,6.324727,9.086746,10.049087,8.464954,8.471594,4.38996,8.628324,8.366771,0.446512,8.40283,1.574675,0,9.573561,9.696869,0.326087,9.738659,0.969882,0,9.468124,1.527778,0.768322,6.319797,0.681818,4.375,1.202405,6.842105,1.578947,7.518248,0.769231,0,7.758621,8.4375,0.406504,4.255319,8,6.666667,4.833333,3.866667,0.862069,8.761468,0.769231,5.064935,7.413793,5.185185,0,3.586626,0,9.652236,5.582734
991,Aristotle,8.583645,0.493489,3.405208,0.478603,5.495053,8.598679,9.946101,5.704683,9.089096,10.054163,8.563771,8.583645,0.493489,8.698111,8.455937,0.465116,8.49014,1.566558,0,9.566453,9.721571,0.336949,9.760904,0.957141,0,9.385157,1.527778,0.774553,5.939086,0.621212,4.855769,1.442886,3.684211,2.105263,7.518248,2.307692,0,7.931034,9.53125,0.569106,2.765957,7.538462,6.111111,6.166667,3.733333,0.517241,7.706422,2.307692,5.454545,7.801724,3.333333,0,3.647416,0,9.616749,5.582734
992,Aristotle,8.672062,0.466048,3.327268,0.46074,5.361332,8.564517,9.942019,8.146894,9.051169,10.058296,8.595507,8.672062,0.466048,8.754662,8.540645,0.381395,8.589493,1.477273,0,9.573561,9.755536,0.274513,9.811335,0.896757,0,9.331475,1.319444,0.903073,5.406091,0.5,5,1.683367,4.210526,3.684211,7.226277,2.307692,0,7.068966,9.375,0.569106,3.404255,9.230769,5,6.5,4.266667,0.517241,7.477064,5.384615,5.454545,7.456897,1.111111,0,3.799392,0,9.588361,5.438849
993,Aristotle,8.691359,0.186082,3.475822,0.472249,5.594522,8.627005,9.938957,7.571792,9.115817,10.061413,8.605459,8.691359,0.186082,8.758272,8.55402,0.269767,8.621105,1.428571,0,9.573561,9.766788,0.194088,9.843388,0.866836,0,9.327644,1.180556,1.010012,5.253807,0.363636,4.663462,1.763527,4.210526,5.789474,7.518248,3.846154,0,6.206897,8.28125,0.731707,5.106383,8.153846,3.333333,6.166667,4.466667,0.91954,7.614679,6.923077,5.974026,7.801724,0,0,4.012158,0,9.567069,5.669065
994,Aristotle,8.667157,0.823632,4.010874,0.423908,6.465295,8.834339,9.94304,6.647837,9.33678,10.05728,8.850923,8.667157,0.823632,8.759475,8.542131,0.446512,8.580461,1.469156,0,9.60199,9.751868,0.321205,9.795634,0.89134,0,9.354057,1.319444,0.903695,5.609137,0.515152,4.711538,1.863727,5.263158,4.210526,7.372263,3.846154,0,5.172414,7.5,0.731707,6.808511,7.692308,2.222222,5.333333,4.8,1.264368,7.522936,5.384615,5.064935,7.758621,0,0,3.768997,0,9.595458,6.561151
995,Aristotle,8.671231,3.047164,4.289168,0.385593,6.9164,8.931281,9.94406,8.085351,9.439745,10.056265,8.972983,8.671231,3.047164,8.767898,8.521326,0.567442,8.539816,1.623377,0.014749,9.609097,9.71878,0.407806,9.739873,0.98396,0.013193,9.35199,1.944444,0.613052,5.888325,0.772727,5.048077,1.743487,5.263158,3.157895,7.153285,3.076923,0,4.655172,7.8125,1.219512,6.595745,6,1.666667,5.833333,5.2,1.149425,6.834862,2.307692,4.025974,8.275862,0,0,3.768997,0,9.602555,7.021583
996,Aristotle,8.571119,1.783171,4.395018,0.351363,7.10804,8.967627,9.952184,6.504975,9.48198,10.048072,9.029222,8.571119,1.783171,8.725785,8.411354,0.744186,8.399819,1.810065,0.162242,9.651741,9.639647,0.537407,9.626437,1.102411,0.14582,9.438838,3.680556,0.321201,6.395939,1.30303,5.769231,1.603206,6.315789,1.052632,6.861314,2.307692,0,4.310345,7.8125,1.138211,4.893617,6.615385,0.555556,4.666667,4.933333,0.804598,6.055046,0,3.636364,8.448276,0.740741,0,3.556231,0,9.659333,7.23741
997,Aristotle,8.616179,0.483674,4.389096,0.368242,7.074936,8.964361,9.94304,6.557135,9.474207,10.05728,9.011634,8.616179,0.483674,8.71255,8.37866,0.604651,8.389282,1.939935,0.265487,9.566453,9.616773,0.437308,9.628964,1.183304,0.238977,9.369632,4.444444,0.265144,7.030457,1.484848,4.903846,1.482966,5.789474,0.526316,5.985401,0.769231,0,3.275862,7.109375,1.056911,4.255319,7.384615,0.555556,4,5.6,0.977011,6.422018,0.769231,3.506494,7.974138,1.851852,0,4.103343,0,9.595458,7.179856
998,Aristotle,8.597145,2.420081,4.357737,0.394592,7.042561,8.95505,9.950156,6.666891,9.467731,10.050102,8.959188,8.597145,2.420081,8.731801,8.418784,0.55814,8.437453,1.810065,0.250737,9.609097,9.641524,0.402779,9.662906,1.101655,0.225204,9.390651,4.236111,0.278922,7.411168,1.409091,4.326923,1.382766,3.684211,1.052632,5.474453,0.769231,3.333333,4.137931,7.265625,0.813008,5.531915,7.846154,0.555556,2.666667,5.466667,0.862069,6.972477,0.769231,4.675325,7.62931,2.222222,0,3.981763,0,9.645138,7.165468
999,Aristotle,8.796681,1.516036,4.545855,0.404516,7.300462,9.013565,9.932806,6.471967,9.521382,10.067649,9.045736,8.796681,1.516036,8.807604,8.552534,0.55814,8.572934,1.793831,0.103245,9.502488,9.710393,0.399312,9.733555,1.082378,0.091933,9.20652,2.638889,0.453154,7.639594,1.030303,3.557692,1.342685,1.578947,1.052632,5.036496,1.538462,3.333333,4.482759,7.421875,1.382114,5.531915,9.076923,2.222222,3.333333,5.733333,0.747126,7.568807,2.307692,3.506494,7.586207,1.851852,0,4.103343,0,9.524485,7.381295
1000,Aristotle,8.705791,0.837797,4.214285,0.425093,6.778092,8.904796,9.936902,6.859554,9.408385,10.063516,8.914647,8.705791,0.837797,8.759475,8.531728,0.427907,8.572934,1.582792,0,9.552239,9.739999,0.307821,9.787039,0.960285,0,9.305567,1.597222,0.746121,6.649746,0.69697,3.942308,1.362725,0.526316,1.052632,7.080292,2.307692,3.333333,5.344828,9.140625,1.869919,5.106383,8.769231,4.444444,3.333333,5.2,0.229885,7.844037,3.076923,3.896104,8.017241,0.740741,0,3.768997,0,9.552874,6.863309
1001,Aristotle,8.69138,0.461602,4.221135,0.39149,6.776476,8.906366,9.931772,7.278322,9.407662,10.068736,8.960363,8.69138,0.461602,8.720972,8.479715,0.567442,8.497667,1.655844,0,9.509595,9.723362,0.41,9.743952,1.009042,0,9.304962,1.458333,0.813915,6.472081,0.772727,4.471154,1.362725,0,2.105263,7.518248,2.307692,0,4.137931,8.828125,1.95122,4.042553,10,5,4,4.933333,0.172414,7.293578,3.076923,3.766234,8.275862,1.481481,0,3.647416,0,9.517388,6.848921
1002,Aristotle,8.65759,1.118502,4.117104,0.402013,6.621746,8.871112,9.936902,6.092126,9.372808,10.063516,8.884656,8.65759,1.118502,8.717363,8.461881,0.530233,8.485624,1.680195,0.029499,9.538024,9.706923,0.383273,9.734168,1.024303,0.026538,9.336616,1.666667,0.711485,6.497462,0.833333,4.903846,1.543086,0.526316,2.105263,7.883212,2.307692,0,2.931034,8.984375,1.382114,3.829787,8.461538,3.333333,2.666667,5.266667,0.114943,6.559633,2.307692,4.415584,8.87931,1.111111,0,3.708207,0,9.552874,6.705036
1003,Aristotle,8.830248,0.877194,4.264136,0.382574,6.860774,8.921918,9.937937,8.567538,9.426972,10.062501,8.974343,8.830248,0.877194,8.860546,8.61495,0.660465,8.6196,1.801948,0.029499,9.545131,9.722819,0.469696,9.728075,1.080779,0.02611,9.192609,1.944444,0.619553,6.700508,0.924242,4.711538,1.703407,1.052632,2.631579,6.569343,3.076923,0,4.310345,7.8125,1.544715,4.255319,8.307692,2.222222,4,5.133333,0.287356,6.376147,2.307692,4.155844,8.577586,1.111111,0,3.890578,0,9.559972,6.94964
1004,Aristotle,9.005785,0.287111,4.345286,0.383418,6.975779,8.948237,9.931772,8.346919,9.451885,10.068736,9.013614,9.005785,0.287111,8.961617,8.724922,0.595349,8.741532,1.980519,0.029499,9.459844,9.735874,0.418613,9.754411,1.174485,0.025815,9.007722,2.361111,0.515574,6.954315,0.939394,3.894231,1.723447,1.578947,0.526316,6.423358,3.076923,0,4.827586,7.578125,1.463415,5.957447,6.769231,1.111111,4.333333,4.866667,0.344828,6.926606,6.153846,3.766234,7.974138,3.333333,0,4.285714,0,9.517388,7.05036
1005,Aristotle,9.046487,0.949013,4.529396,0.387643,7.265898,9.007896,9.929717,8.208292,9.513911,10.070839,9.090244,9.046487,0.949013,8.983275,8.750186,0.734884,8.744543,2.021104,0,9.445629,9.74053,0.51548,9.734256,1.195662,0,8.972489,2.569444,0.47473,7.284264,1.166667,3.221154,1.643287,1.052632,0.526316,5.912409,2.307692,0,6.37931,7.734375,1.300813,5.531915,6.307692,2.777778,5.333333,4.333333,0.287356,7.385321,6.153846,4.545455,7.025862,3.703704,0,4.285714,0,9.503194,7.338129
1006,Aristotle,8.891889,3.654759,4.402415,0.38823,7.035784,8.965318,9.919373,7.23723,9.464086,10.08128,9.010174,8.891889,3.654759,8.801588,8.528756,0.744186,8.518742,2.126623,0,9.339019,9.690014,0.532779,9.678645,1.284055,0,9.054347,2.638889,0.45278,7.766497,1.227273,2.932692,1.583166,0.526316,1.052632,5.182482,1.538462,0,5.517241,7.890625,0.650407,5.106383,6.615385,3.333333,3.833333,5.133333,0.114943,6.880734,4.615385,5.064935,7.284483,5.185185,0,4.316109,0,9.432221,7.079137
1007,Aristotle,8.798364,2.384405,4.274624,0.41632,6.826419,8.922397,9.917304,7.263021,9.417814,10.083383,8.960447,8.798364,2.384405,8.726988,8.418784,0.790698,8.399819,2.142857,0.058997,9.381663,9.646835,0.570918,9.62511,1.304917,0.053018,9.173455,3.055556,0.387437,7.614213,1.424242,2.932692,1.723447,0.526316,1.052632,4.59854,2.307692,0,4.827586,8.28125,0.650407,4.042553,5.846154,3.333333,3.666667,5.2,0.344828,7.33945,1.538462,5.324675,7.284483,2.222222,0,4.224924,0,9.418027,6.863309
1008,Aristotle,8.70492,1.492832,4.181368,0.409864,6.687537,8.891116,9.921455,7.813968,9.386726,10.079177,8.878866,8.70492,1.492832,8.67525,8.342993,0.744186,8.330574,2.126623,0.132743,9.4172,9.617007,0.540539,9.602691,1.302755,0.120003,9.263126,3.680556,0.319326,6.878173,1.5,3.125,1.803607,1.052632,2.105263,4.817518,2.307692,0,3.793103,8.4375,0.894309,4.680851,5.692308,1.666667,3.166667,5.8,0.517241,7.06422,3.076923,4.415584,7.931034,1.851852,0,4.103343,0,9.446416,6.733813
1009,Aristotle,8.760074,0.863174,4.213024,0.440306,6.712822,8.900447,9.911042,7.197099,9.391727,10.089763,8.852265,8.760074,0.863174,8.67164,8.328132,0.772093,8.311004,2.232143,0.132743,9.374556,9.603866,0.561044,9.584125,1.367964,0.120053,9.225019,3.958333,0.296629,7.335025,1.590909,3.125,1.763527,1.052632,1.578947,4.379562,0.769231,0,2.586207,7.8125,1.138211,3.829787,4,0,3.833333,5.666667,0.862069,7.752294,3.076923,3.636364,7.5,0.37037,0,4.346505,0,9.375444,6.733813
1010,Aristotle,8.736561,0.864816,4.626161,0.41386,7.292538,9.03178,9.8815,7.652918,9.516291,10.119926,8.963753,8.736561,0.864816,8.499579,8.151285,1.944186,7.942195,2.337662,0.103245,9.1258,9.590218,1.441343,9.344228,1.461634,0.095264,9.162013,3.402778,0.338544,7.741117,1.727273,3.028846,1.623246,1.052632,2.631579,3.868613,0.769231,0,2.068966,6.953125,1.219512,2.765957,3.538462,0.555556,4,5.866667,0.747126,7.018349,3.076923,3.246753,7.198276,2.962963,0,4.620061,0.169492,9.176721,7.23741
1011,Aristotle,8.979779,0.376905,4.671813,0.407355,7.350249,9.045303,9.876163,6.466385,9.52801,10.125437,9.009351,8.979779,0.376905,8.658405,8.372715,2.037209,8.151438,2.288961,0.029499,9.083156,9.670043,1.482606,9.414477,1.404929,0.026719,8.951923,2.708333,0.434019,7.84264,1.606061,3.125,1.523046,0.526316,1.578947,4.379562,0.769231,0,2.931034,6.5625,0.97561,2.12766,3.692308,1.666667,4.333333,5.8,0.574713,7.110092,2.307692,3.636364,6.896552,3.333333,0,4.620061,0.338983,9.141235,7.280576
1012,Aristotle,9.001731,0.289841,4.596252,0.419459,7.276168,9.023999,9.893182,5.919239,9.51364,10.107963,8.976759,9.001731,0.289841,8.761882,8.513895,2.027907,8.295951,2.077922,0.029499,9.20398,9.716964,1.458404,9.468236,1.260337,0.026404,8.96387,2.430556,0.4897,7.360406,1.530303,3.076923,1.342685,1.052632,1.052632,5.40146,0.769231,0,4.310345,7.03125,0.731707,2.553191,4.461538,2.777778,3.833333,5.8,0.402299,7.018349,2.307692,4.025974,7.931034,3.333333,0,4.407295,0.338983,9.254791,7.251799
1013,Aristotle,9.179173,0.993325,4.23437,0.473847,6.779969,8.909799,9.924558,5.774117,9.407903,10.07606,8.809134,9.179173,0.993325,9.071111,8.89731,0.772093,8.887551,1.785714,0,9.466951,9.808399,0.536335,9.797648,1.046179,0,8.905651,2.222222,0.554742,7.13198,1.136364,3.269231,1.583166,1.052632,1.578947,6.350365,1.538462,0,4.137931,6.796875,0.325203,3.191489,5.846154,3.333333,2.666667,6.333333,0.402299,7.293578,1.538462,3.636364,9.094828,0.37037,0,4.042553,0.169492,9.467708,6.834532
1014,Aristotle,9.069189,0.956281,4.271842,0.492913,6.852746,8.923312,9.929717,5.602048,9.424592,10.070767,8.816149,9.069189,0.956281,9.014559,8.818547,0.548837,8.843896,1.777597,0,9.516702,9.78256,0.383643,9.810685,1.047957,0,9.008629,2.361111,0.518634,7.436548,1.060606,2.836538,1.823647,1.578947,2.631579,5.766423,1.538462,0,3.275862,6.40625,0.406504,3.191489,6.461538,3.888889,3.5,6.133333,0.402299,7.385321,0,3.376623,9.310345,0,0,3.951368,0,9.503194,6.920863
1015,Aristotle,8.937577,0.915868,4.23437,0.480228,6.779969,8.909799,9.924558,6.280603,9.407903,10.07606,8.842632,8.937577,0.915868,8.876188,8.656561,0.446512,8.696372,1.818182,0,9.438522,9.75256,0.316981,9.797423,1.088591,0,9.073904,2.361111,0.510638,7.690355,1.015152,3.317308,2.044088,1.052632,3.157895,5.182482,1.538462,0,2.413793,6.71875,0.487805,3.829787,4.615385,3.333333,3.333333,5.866667,0.45977,7.568807,0,2.857143,8.577586,2.222222,0,3.860182,0,9.467708,6.834532
1016,Aristotle,8.736095,0.854807,4.395422,0.423483,7.008727,8.962103,9.913139,7.281594,9.457759,10.087661,8.954724,8.736095,0.854807,8.658405,8.37866,0.390698,8.423905,1.964286,0,9.353234,9.67691,0.284335,9.729164,1.20565,0,9.218063,2.708333,0.433896,8.020305,1.045455,3.365385,1.743487,1.052632,2.105263,4.379562,0,1.666667,2.586207,7.109375,0.731707,2.765957,4.769231,2.777778,3.166667,5.466667,0.632184,7.93578,0,2.987013,8.405172,2.592593,0,4.255319,0,9.389638,7.035971
1017,Aristotle,8.627753,1.475286,4.177503,0.416596,6.648646,8.887715,9.907912,7.066941,9.376815,10.092954,8.861865,8.627753,1.475286,8.545301,8.256799,0.372093,8.303477,1.915584,0,9.31059,9.662385,0.27438,9.717016,1.191321,0,9.297502,2.5,0.46408,8.426396,0.969697,3.557692,1.382766,1.052632,1.052632,4.160584,0,1.666667,2.241379,7.65625,0.97561,3.829787,5.076923,2.222222,2.333333,5.133333,0.689655,8.577982,0,2.857143,7.758621,2.592593,0,4.49848,0,9.354152,6.661871
1018,Aristotle,8.660894,0.8363,4.082427,0.396885,6.465243,8.852242,9.894244,8.055422,9.333044,10.106875,8.831488,8.660894,0.8363,8.511611,8.213702,0.409302,8.253801,1.980519,0,9.260839,9.649997,0.303012,9.697111,1.236578,0,9.284447,2.5,0.462241,8.502538,1.030303,3.701923,1.242485,1.578947,0.526316,3.50365,0,3.333333,2.068966,7.8125,1.056911,3.191489,4.923077,2.777778,2.166667,5.533333,1.264368,8.302752,0,3.376623,7.284483,0.37037,0,4.711246,0,9.261888,6.446043
1019,Aristotle,8.842856,0.423397,4.181249,0.369319,6.550324,8.882326,9.864329,7.28732,9.350818,10.137545,8.922853,8.842856,0.423397,8.506798,8.221132,0.372093,8.267349,2.126623,0,9.068941,9.664188,0.275621,9.718517,1.328553,0,9.097191,2.013889,0.574061,9.28934,0.893939,3.125,1.322645,1.052632,0,3.868613,0,1.666667,2.068966,7.421875,1.300813,3.829787,4.153846,2.777778,1.833333,6,1.609195,7.568807,0,2.597403,6.336207,0,0,5.197568,0,9.063165,6.460432
1020,Aristotle,8.969644,0.959841,4.481008,0.338461,6.923021,8.977489,9.826002,7.505534,9.432937,10.177134,9.077405,8.969644,0.959841,8.41415,8.099272,0.418605,8.136384,2.467532,0,8.80597,9.625777,0.313489,9.669887,1.558499,0,8.930652,2.222222,0.514407,9.390863,1.060606,2.884615,1.543086,1.052632,0.526316,3.50365,0,1.666667,2.241379,6.484375,1.544715,2.765957,3.384615,2.222222,1.666667,5.733333,1.551724,6.605505,0,2.987013,6.077586,2.962963,0,6.200608,0,8.814762,6.733813
1021,Aristotle,9.167336,1.672578,4.762525,0.341836,7.340187,9.065547,9.819326,7.873778,9.522286,10.184022,9.190386,9.167336,1.672578,8.527253,8.224105,0.613953,8.231221,2.597403,0,8.763326,9.644488,0.453685,9.652847,1.618768,0,8.769557,2.222222,0.521423,9.263959,1.106061,2.403846,1.743487,0.526316,1.578947,4.160584,0,0,1.37931,6.484375,1.544715,2.553191,4.153846,2.777778,2,5.6,1.034483,6.376147,0,3.116883,5.991379,2.962963,0,6.595745,0,8.772179,7.122302
1022,Aristotle,8.977326,1.620328,4.687249,0.396823,7.311306,9.046832,9.852399,8.292834,9.51834,10.149872,9.088314,8.977326,1.620328,8.547708,8.221132,0.837209,8.192082,2.508117,0,8.976546,9.617934,0.617179,9.583949,1.559381,0,8.9614,2.847222,0.407426,8.57868,1.363636,2.836538,1.643287,1.578947,1.578947,3.50365,0,0,2.068966,6.40625,1.219512,2.765957,4.615385,2.222222,2.5,5.866667,0.632184,6.972477,0,3.506494,6.594828,2.962963,0,6.079027,0,8.985096,7.179856
1023,Aristotle,8.889456,0.404187,4.32017,0.458227,6.833874,8.93385,9.891072,8.240001,9.417604,10.110138,8.879504,8.889456,0.404187,8.674046,8.369743,0.902326,8.332079,2.24026,0,9.246624,9.649182,0.655494,9.605756,1.37256,0,9.096587,2.847222,0.413423,8.274112,1.30303,2.980769,1.543086,2.105263,1.052632,3.868613,1.538462,0,1.896552,6.640625,0.650407,2.765957,3.846154,1.666667,3.166667,6.333333,0.747126,8.211009,3.076923,3.116883,7.112069,0,0,5.136778,0,9.240596,6.805755
1024,Aristotle,8.837525,0.420881,4.252969,0.459496,6.73013,8.911266,9.89212,7.434464,9.394287,10.10905,8.823315,8.837525,0.420881,8.639153,8.331104,0.734884,8.320036,2.207792,0,9.253731,9.643426,0.536013,9.630615,1.35813,0,9.140338,2.916667,0.401835,8.527919,1.227273,2.596154,1.422846,2.631579,0,3.430657,3.076923,0,2.758621,5.625,0.487805,2.765957,4.769231,1.666667,3.666667,6,0.689655,8.853211,4.615385,2.857143,7.241379,0,0,5.015198,0,9.247693,6.705036
1025,Aristotle,8.730176,0.859423,4.170832,0.496626,6.600163,8.882981,9.89212,8.002059,9.364464,10.10905,8.727117,8.730176,0.859423,8.553724,8.253827,0.483721,8.282403,2.069805,0,9.239517,9.649392,0.356342,9.682798,1.285963,0,9.217458,2.361111,0.492005,8.248731,0.954545,3.221154,1.202405,2.105263,0,3.868613,4.615385,0,1.896552,6.09375,0.650407,2.978723,4.615385,3.888889,3.833333,6.2,0.632184,9.036697,7.692308,2.857143,7.456897,0.37037,0,4.863222,0,9.247693,6.57554
1026,Aristotle,8.816647,3.767861,4.523985,0.424528,7.0594,8.995371,9.853489,5.989732,9.464718,10.148712,8.864567,8.816647,3.767861,8.429792,8.105216,0.613953,8.110793,2.353896,0,8.969439,9.614969,0.45893,9.621582,1.483969,0,9.07955,1.944444,0.589329,8.730964,0.969697,2.932692,1.122244,1.052632,0,2.846715,3.076923,0,1.724138,6.328125,1.300813,2.553191,4.615385,3.888889,2.5,6.266667,1.091954,8.348624,4.615385,2.987013,7.068966,1.851852,0,5.349544,0,8.992193,6.935252
1027,Aristotle,8.855869,1.565587,4.756757,0.453779,7.489704,9.071767,9.8783,5.408567,9.556899,10.123262,8.948229,8.855869,1.565587,8.578992,8.289493,0.632558,8.294445,2.175325,0,9.1258,9.662546,0.464614,9.668323,1.347543,0,9.077181,1.944444,0.599797,8.299492,1.030303,3.605769,1.282565,1.052632,0.526316,2.773723,2.307692,0,1.724138,5.9375,1.382114,4.893617,3.846154,5,2.833333,6.266667,0.91954,8.256881,3.076923,2.987013,7.844828,2.222222,0,4.832827,0,9.155429,7.42446
1028,Aristotle,8.992204,0.944788,4.685513,0.480442,7.411765,9.051597,9.891072,6.471967,9.541716,10.110138,8.946198,8.992204,0.944788,8.748646,8.482687,0.790698,8.464549,2.159091,0,9.218195,9.695992,0.569506,9.675267,1.311549,0,8.99129,2.777778,0.427482,8.248731,1.439394,3.076923,1.543086,2.631579,0.526316,2.992701,0.769231,0,2.758621,6.71875,1.300813,4.468085,3.384615,3.888889,2.166667,5.866667,0.862069,8.394495,0.769231,3.376623,7.241379,2.222222,0,4.772036,0,9.240596,7.381295
1029,Aristotle,8.992569,0.929677,4.703708,0.494216,7.562429,9.063289,9.935882,6.24081,9.575365,10.064531,8.988104,8.992569,0.929677,8.980869,8.754644,0.781395,8.741532,1.875,0,9.538024,9.748101,0.548251,9.733505,1.109527,0,9.062664,3.75,0.324447,7.335025,1.863636,2.980769,1.763527,4.210526,0.526316,4.087591,1.538462,1.666667,3.793103,6.71875,0.97561,4.468085,4.307692,4.444444,3.666667,5.8,0.574713,8.119266,0.769231,3.246753,7.672414,0.740741,0,4.164134,0,9.545777,7.654676
1030,Aristotle,8.926266,1.033136,4.960109,0.407584,7.974643,9.139936,9.935882,7.290544,9.65634,10.064531,9.221283,8.926266,1.033136,8.924317,8.674394,1.730233,8.506699,1.907468,0.088496,9.516702,9.719953,1.221678,9.532042,1.135892,0.077769,9.099712,4.652778,0.259411,7.182741,2.272727,2.980769,1.462926,4.736842,2.105263,4.744526,0.769231,1.666667,3.793103,7.1875,1.300813,2.765957,4.769231,2.777778,3.833333,5.6,0.574713,7.477064,1.538462,3.766234,6.853448,1.851852,0,4.042553,0.338983,9.545777,8.071942
